ZipCode,City,State,HomeSale,HomeBaseValue,HomeMaxValue,MedianListPrice,MedianSoldPrice,Year
24064, Blue Ridge, VA,27,14900,564000,350000,311000,2022
24065, Boones Mill, VA,44,10000,989000,299900,274500,2022
24066, Buchanan, VA,38,35000,3000000,200000,186500,2022
24067, Callaway, VA,19,24900,440000,355000,760000,2022
24070, Catawba, VA,1,299900,299900,768000,0,2022
24072, Check, VA,10,12000,324000,382500,0,2022
24073, Christiansburg, VA,124,29500,4000000,305000,297500,2022
24078, Collinsville, VA,32,35000,329900,157000,189800,2022
24079, Copper Hill, VA,8,74900,599900,575000,0,2022
24082, Critz, VA,2,18500,299000,299000,0,2022
24083, Daleville, VA,23,55000,1700000,482200,479500,2022
24084, Dublin, VA,51,25000,4300000,249900,390000,2022
24085, Eagle Rock, VA,6,12000,250000,167600,0,2022
24087, Elliston, VA,42,10000,1800000,251800,185000,2022
24088, Ferrum, VA,24,24900,2000000,299900,300000,2022
24089, Fieldale, VA,14,36900,3400000,89900,0,2022
24090, Fincastle, VA,33,26000,1400000,410000,420000,2022
24091, Floyd, VA,40,49500,2100000,399000,265000,2022
24092, Glade Hill, VA,29,9000,1800000,264900,295000,2022
24095, Goodview, VA,49,15000,1600000,314700,370000,2022
24101, Hardy, VA,133,5000,2500000,437500,363000,2022
24102, Henry, VA,18,9000,399900,199900,169500,2022
24104, Huddleston, VA,77,12000,3400000,371900,375000,2022
24105, Indian Valley, VA,7,129000,199900,169900,0,2022
24112, Martinsville, VA,192,1500,2100000,164500,155000,2022
24120, Meadows Of Dan, VA,82,10000,3500000,280000,0,2022
24121, Moneta, VA,368,2000,7700000,598700,697300,2022
24122, Montvale, VA,6,82000,1800000,180000,0,2022
24124, Narrows, VA,25,27000,3800000,158500,129000,2022
24127, New Castle, VA,30,16900,1300000,214400,131800,2022
24128, Newport, VA,15,49900,1300000,349900,289000,2022
24133, Patrick Springs, VA,17,15000,2800000,133000,0,2022
24134, Pearisburg, VA,23,35000,1500000,227500,225000,2022
24136, Pembroke, VA,18,19500,499000,259900,259900,2022
24137, Penhook, VA,80,10000,3800000,675000,754500,2022
24138, Pilot, VA,4,58500,418500,0,0,2022
24139, Pittsville, VA,48,15000,949900,0,0,2022
24141, Radford, VA,93,19900,1500000,257000,247900,2022
24147, Rich Creek, VA,9,32500,249000,126000,0,2022
24148, Ridgeway, VA,40,3000,690000,210000,0,2022
24149, Riner, VA,36,20000,599900,359000,344500,2022
24150, Ripplemead, VA,3,95000,249500,225000,0,2022
24151, Rocky Mount, VA,149,12500,595000,229500,240000,2022
24153, Salem, VA,170,17000,1300000,290000,270000,2022
24161, Sandy Level, VA,8,50000,799000,99900,0,2022
24162, Shawsville, VA,11,58000,535000,220000,224500,2022
24165, Spencer, VA,9,12900,269900,80000,0,2022
24171, Stuart, VA,85,7500,2000000,200000,0,2022
24174, Thaxton, VA,7,59900,477000,239900,225000,2022
24175, Troutville, VA,36,25000,1400000,380000,384500,2022
24176, Union Hall, VA,76,14400,1600000,662300,726300,2022
24179, Vinton, VA,105,10900,539800,254900,269000,2022
24184, Wirtz, VA,88,10500,3900000,479000,475000,2022
24185, Woolwine, VA,17,25000,1900000,205000,0,2022
24201, Bristol, VA,83,5000,1500000,176900,0,2022
24202, Bristol, VA,89,11900,2500000,254900,0,2022
24210, Abingdon, VA,136,9900,3000000,289900,0,2022
24211, Abingdon, VA,107,20000,2200000,379000,0,2022
24216, Appalachia, VA,8,3500,137900,64500,0,2022
24219, Big Stone Gap, VA,56,1,969000,189400,0,2022
24224, Castlewood, VA,23,10000,2500000,190000,0,2022
24225, Cleveland, VA,3,15900,765000,115000,0,2022
24228, Clintwood, VA,19,28000,885000,125000,0,2022
24230, Coeburn, VA,41,10000,519000,149300,0,2022
24236, Damascus, VA,7,39000,469900,159000,0,2022
24243, Dryden, VA,10,28000,379000,234500,0,2022
24244, Duffield, VA,17,49800,399000,162000,0,2022
24248, Ewing, VA,18,15000,985000,239900,0,2022
24250, Fort Blackmore, VA,3,199000,1000000,99500,0,2022
24251, Gate City, VA,48,10000,879000,184900,0,2022
24256, Haysi, VA,5,105000,899500,175000,0,2022
24258, Hiltons, VA,9,69000,200000,141400,0,2022
24260, Honaker, VA,12,105000,3100000,169900,0,2022
24263, Jonesville, VA,25,16000,640000,162500,0,2022
24266, Lebanon, VA,53,9500,3300000,173500,0,2022
24270, Mendota, VA,4,192500,399900,192500,0,2022
24273, Norton, VA,24,9500,399900,215000,0,2022
24277, Pennington Gap, VA,26,16000,750000,125000,0,2022
24279, Pound, VA,21,19000,349000,135000,0,2022
24280, Rosedale, VA,11,20000,325000,325000,0,2022
24281, Rose Hill, VA,18,10900,370000,110000,110000,2022
24283, St. Paul, VA,5,25000,139600,158900,0,2022
24290, Weber City, VA,8,8500,550000,150000,0,2022
24292, Whitetop, VA,21,25000,619900,299000,0,2022
24293, Wise, VA,39,19800,750000,190000,0,2022
24301, Pulaski, VA,77,9900,1200000,169900,157500,2022
24311, Atkins, VA,4,58000,425000,122500,0,2022
24312, Austinville, VA,55,9000,589000,236500,0,2022
24313, Barren Springs, VA,5,18000,99000,139500,0,2022
24314, Bastian, VA,6,115000,234000,138000,0,2022
24315, Bland, VA,24,14900,3000000,329000,0,2022
24317, Cana, VA,22,16500,810000,299900,0,2022
24318, Ceres, VA,6,12500,329000,55000,0,2022
24319, Chilhowie, VA,72,10000,247500,167000,0,2022
24323, Crockett, VA,5,30000,650000,159900,0,2022
24324, Draper, VA,16,19900,899900,300000,314900,2022
24325, Dugspur, VA,13,59900,399900,199500,0,2022
24326, Elk Creek, VA,13,70000,599000,359900,0,2022
24328, Fancy Gap, VA,109,5000,1100000,269900,0,2022
24330, Fries, VA,26,20000,949900,175900,0,2022
24333, Galax, VA,93,11000,1300000,179900,202800,2022
24340, Glade Spring, VA,21,10100,599900,289500,0,2022
24343, Hillsville, VA,90,6900,1300000,229900,150000,2022
24347, Hiwassee, VA,17,18500,2800000,699500,150000,2022
24348, Independence, VA,95,9800,1900000,204900,0,2022
24350, Ivanhoe, VA,9,34900,459000,145000,0,2022
24351, Lambsburg, VA,2,382000,382000,185000,0,2022
24352, Laurel Fork, VA,13,13000,1100000,299000,0,2022
24354, Marion, VA,56,15000,675000,149900,0,2022
24360, Max Meadows, VA,37,7000,2000000,260000,145000,2022
24361, Meadow View, VA,21,17000,659900,215000,0,2022
24363, Mouth Of Wilson, VA,21,34900,1800000,349500,0,2022
24368, Rural Retreat, VA,35,16500,2000000,239000,0,2022
24370, Saltville, VA,18,15000,899900,189000,0,2022
24374, Speedwell, VA,5,30000,679500,99900,0,2022
24375, Sugar Grove, VA,7,29900,599000,129900,0,2022
24378, Troutdale, VA,22,6900,625000,369000,0,2022
24380, Willis, VA,32,19000,3000000,299700,275000,2022
24381, Woodlawn, VA,31,18000,650000,279000,0,2022
24382, Wytheville, VA,84,19500,4300000,200000,252000,2022
24401, Staunton, VA,236,32000,5000000,299000,235900,2022
24416, Buena Vista, VA,34,5000,3400000,179000,0,2022
24421, Churchville, VA,17,31500,575000,325000,325000,2022
24422, Clifton Forge, VA,26,39500,275000,115000,111300,2022
24426, Covington, VA,55,15000,1700000,164900,150000,2022
24430, Craigsville, VA,13,21500,389900,169900,231000,2022
24431, Crimora, VA,11,24500,525000,299900,340000,2022
24432, Deerfield, VA,2,239900,325000,239900,0,2022
24435, Fairfield, VA,11,83000,799900,399900,185000,2022
24437, Fort Defiance, VA,4,54000,399000,394000,502500,2022
24439, Goshen, VA,6,45000,350000,199000,425000,2022
24440, Greenville, VA,12,16500,2200000,294500,230000,2022
24441, Grottoes, VA,45,12500,1300000,289000,269000,2022
24442, Head Waters, VA,6,100000,469000,334000,0,2022
24445, Hot Springs, VA,27,22000,3400000,349000,160000,2022
24450, Lexington, VA,90,25000,8600000,359000,359000,2022
24458, McDowell, VA,5,59000,399900,304800,0,2022
24459, Middlebrook, VA,6,45000,5500000,274900,307500,2022
24460, Millboro, VA,10,50000,650000,247000,0,2022
24465, Monterey, VA,38,18000,10000000,415000,0,2022
24467, Mount Sidney, VA,8,135000,3200000,354800,355000,2022
24471, Port Republic, VA,4,249900,374000,269500,0,2022
24472, Raphine, VA,25,50000,1300000,410000,305000,2022
24473, Rockbridge Baths, VA,1,185000,185000,649000,0,2022
24477, Stuarts Draft, VA,57,50000,1000000,300000,310000,2022
24479, Swoope, VA,3,214000,725000,225000,225000,2022
24482, Verona, VA,26,79900,1300000,270000,230000,2022
24483, Vesuvius, VA,10,69900,1600000,219000,0,2022
24484, Warm Springs, VA,14,46000,3500000,360000,0,2022
24485, West Augusta, VA,1,675000,675000,235000,0,2022
24486, Weyers Cave, VA,9,85000,7500000,299900,300800,2022
24487, Williamsville, VA,1,285000,285000,217400,0,2022
24501, Lynchburg, VA,161,9000,1300000,189900,0,2022
24502, Lynchburg, VA,162,22000,1900000,249900,0,2022
24503, Lynchburg, VA,142,22000,979900,339900,0,2022
24504, Lynchburg, VA,61,5900,1300000,199900,0,2022
24517, Altavista, VA,29,16000,899900,220000,0,2022
24520, Alton, VA,12,22500,1900000,145900,0,2022
24521, Amherst, VA,77,15900,1500000,307400,0,2022
24522, Appomattox, VA,132,9900,1200000,292000,0,2022
24523, Bedford, VA,157,10000,1500000,268900,265000,2022
24526, Big Island, VA,8,70000,799900,274500,0,2022
24527, Blairs, VA,9,24000,329000,235000,0,2022
24528, Brookneal, VA,24,8000,400000,168900,0,2022
24529, Buffalo Junction, VA,57,9900,2200000,975000,145000,2022
24530, Callands, VA,9,8500,219000,112000,0,2022
24531, Chatham, VA,35,7600,3500000,217500,0,2022
24534, Clover, VA,11,35000,749900,138800,0,2022
24538, Concord, VA,26,17900,750000,315000,0,2022
24540, Danville, VA,155,5000,5500000,162500,0,2022
24541, Danville, VA,171,7000,800000,159900,0,2022
24549, Dry Fork, VA,15,9900,299000,195000,0,2022
24550, Evington, VA,35,16500,585000,349900,0,2022
24551, Forest, VA,169,24900,2800000,399900,0,2022
24553, Gladstone, VA,15,23500,650000,225000,0,2022
24554, Gladys, VA,24,13900,469900,264500,0,2022
24555, Glasgow, VA,12,19500,1400000,149900,0,2022
24556, Goode, VA,34,34900,1900000,426000,0,2022
24557, Gretna, VA,77,10000,1800000,199900,0,2022
24558, Halifax, VA,38,9900,2500000,189900,0,2022
24563, Hurt, VA,26,15000,599900,174500,0,2022
24566, Keeling, VA,8,8900,560000,109900,0,2022
24569, Long Island, VA,2,19900,29900,194700,0,2022
24571, Lynch Station, VA,82,15000,1000000,329900,0,2022
24572, Madison Heights, VA,110,4000,2900000,234900,0,2022
24574, Monroe, VA,36,25000,1500000,360000,0,2022
24577, Nathalie, VA,59,9900,824900,169900,0,2022
24579, Natural Bridge Station, VA,1,230000,230000,139000,0,2022
24580, Nelson, VA,6,60000,595000,240000,0,2022
24586, Ringgold, VA,18,20000,339000,197500,0,2022
24588, Rustburg, VA,49,8000,900000,305000,0,2022
24589, Scottsburg, VA,8,35000,965000,95000,0,2022
24590, Scottsville, VA,57,35000,45000000,307500,340000,2022
24592, South Boston, VA,70,3500,2400000,173500,170000,2022
24593, Spout Spring, VA,6,35900,313900,299900,0,2022
24594, Sutherlin, VA,4,15900,399000,300000,0,2022
24597, Vernon Hill, VA,8,10000,734900,320000,0,2022
24598, Virgilina, VA,8,12900,549900,225000,0,2022
24599, Wingina, VA,6,229500,4400000,274900,0,2022
24602, Bandy, VA,5,55000,695000,260000,0,2022
24605, Bluefield, VA,38,15000,459900,175000,0,2022
24609, Cedar Bluff, VA,29,25000,1300000,190000,0,2022
24613, Falls Mills, VA,1,39000,39000,100000,0,2022
24614, Grundy, VA,16,8900,425000,179900,0,2022
24630, North Tazewell, VA,28,17500,850000,129900,0,2022
24631, Oakwood, VA,5,48400,189000,138900,0,2022
24637, Pounding Mill, VA,7,25000,269900,180000,0,2022
24639, Raven, VA,9,35000,209000,132500,0,2022
24641, Richlands, VA,19,12000,445000,143000,0,2022
24649, Swords Creek, VA,8,64900,225000,120000,0,2022
24651, Tazewell, VA,42,9500,2500000,139900,0,2022
24656, Vansant, VA,8,22000,309900,90000,0,2022
24701, Bluefield, WV,65,10000,1600000,144900,0,2022
24712, Athens, WV,4,57000,449900,239000,0,2022
24739, Princeton, WV,34,25000,715000,197000,0,2022
24740, Princeton, WV,85,10000,5500000,149900,0,2022
24747, Rock, WV,8,77000,200000,118300,0,2022
24801, Welch, WV,16,11500,99900,77500,0,2022
24870, Oceana, WV,4,85000,499900,94900,0,2022
24901, Lewisburg, WV,92,6000,3200000,325000,0,2022
24910, Alderson, WV,31,18000,1500000,189900,0,2022
24918, Ballard, WV,17,9500,675000,224000,0,2022
24925, Caldwell, WV,39,6000,1300000,339900,0,2022
24927, Cass, WV,5,89000,395000,220000,0,2022
24931, Crawley, WV,13,20000,1800000,260000,0,2022
24934, Dunmore, WV,8,22200,750000,169900,0,2022
24935, Forest Hill, WV,19,9900,450000,450000,0,2022
24938, Frankford, WV,12,10900,1200000,340000,0,2022
24941, Gap Mills, WV,10,15500,225000,180000,0,2022
24946, Hillsboro, WV,26,12000,249000,159000,0,2022
24951, Lindside, WV,6,14500,675000,200400,0,2022
24954, Marlinton, WV,32,20000,1500000,140500,0,2022
24963, Peterstown, WV,37,13500,400000,185500,0,2022
24966, Renick, WV,9,55000,599900,159900,0,2022
24970, Ronceverte, WV,29,15000,499000,142000,0,2022
24976, Sinks Grove, WV,5,179900,499700,94500,0,2022
24983, Union, WV,11,19000,1300000,249900,0,2022
24984, Waiteville, WV,26,18000,973500,0,0,2022
24985, Wayside, WV,8,29200,1100000,134000,0,2022
24986, White Sulphur Springs, WV,97,33000,2600000,219000,0,2022
24991, Williamsburg, WV,3,195000,280000,0,0,2022
25003, Alum Creek, WV,10,9900,445000,162500,0,2022
25015, Belle, WV,11,61000,415000,105000,0,2022
25033, Buffalo, WV,9,25500,650000,140000,0,2022
25043, Clay, WV,5,50000,625000,60700,0,2022
25045, Clendenin, WV,15,10000,250000,165000,0,2022
25062, Dry Creek, WV,2,155000,159900,189000,0,2022
25063, Duck, WV,5,25000,299000,69900,0,2022
25064, Dunbar, WV,36,10000,600000,129900,0,2022
25067, East Bank, WV,7,32000,170000,90300,0,2022
25071, Elkview, WV,38,5000,1300000,215000,0,2022
25081, Foster, WV,11,38500,699000,359000,0,2022
25082, Fraziers Bottom, WV,16,14500,800000,235000,0,2022
25121, Lake, WV,3,120000,155000,139900,0,2022
25123, Leon, WV,20,29900,2000000,180000,0,2022
25124, Liberty, WV,1,215000,215000,280000,0,2022
25130, Madison, WV,15,62000,299000,199000,0,2022
25136, Montgomery, WV,9,5000,349000,60500,0,2022
25143, Nitro, WV,35,5000,1600000,135000,0,2022
25159, Poca, WV,27,13000,2300000,330000,0,2022
25164, Procious, WV,7,49000,239000,169000,0,2022
25168, Red House, WV,6,170000,799000,278500,0,2022
25177, St. Albans, WV,110,5000,799000,139900,0,2022
25213, Winfield, WV,33,5000,775000,379900,0,2022
25234, Arnoldsburg, WV,2,65000,129900,1100000,0,2022
25239, Cottageville, WV,5,98000,1500000,225000,0,2022
25241, Evans, WV,8,26500,2500000,199000,0,2022
25248, Kenna, WV,9,48900,389000,132500,0,2022
25252, Le Roy, WV,4,129000,179900,140000,0,2022
25253, Letart, WV,3,99500,199500,189000,0,2022
25259, Looneyville, WV,1,129000,129000,139000,0,2022
25260, Mason, WV,5,32500,222500,110000,0,2022
25262, Millwood, WV,6,19900,585000,225000,0,2022
25266, Newton, WV,5,14900,375000,162500,0,2022
25270, Reedy, WV,3,14900,250000,154000,0,2022
25271, Ripley, WV,59,10000,4600000,205000,0,2022
25275, Sandyville, WV,6,24000,649000,219000,0,2022
25276, Spencer, WV,34,10000,625000,124900,0,2022
25286, Walton, WV,6,25000,550000,92500,0,2022
25301, Charleston, WV,27,35000,875000,239900,0,2022
25302, Charleston, WV,88,5000,2300000,100000,0,2022
25303, South Charleston, WV,34,32400,389900,169900,0,2022
25304, Charleston, WV,61,10000,4000000,201000,0,2022
25306, Charleston, WV,8,29000,119000,74900,0,2022
25309, South Charleston, WV,43,1,989000,190000,0,2022
25311, Charleston, WV,50,5000,999000,174000,0,2022
25312, Charleston, WV,32,5000,470000,166000,0,2022
25313, Charleston, WV,65,5000,1500000,189000,0,2022
25314, Charleston, WV,80,17500,2300000,239500,0,2022
25315, Charleston, WV,8,15000,109900,75000,0,2022
25320, Charleston, WV,21,10000,399900,159000,0,2022
25387, Charleston, WV,25,7000,549900,74000,0,2022
25404, Martinsburg, WV,96,20000,3900000,250000,240000,2022
25405, Martinsburg, WV,82,60000,3500000,289900,293000,2022
25411, Bath, WV,124,7500,985000,309000,232000,2022
25413, Bunker Hill, WV,106,25000,1300000,280000,310000,2022
25414, Charles Town, WV,239,65000,5200000,400000,320000,2022
25419, Falling Waters, WV,145,30000,1200000,296500,425000,2022
25420, Gerrardstown, WV,40,25000,2800000,396000,334900,2022
25422, Great Cacapon, WV,43,22000,2900000,312500,243000,2022
25425, Harpers Ferry, WV,82,5500,3800000,349000,327500,2022
25427, Hedgesville, WV,189,23000,2400000,284000,232500,2022
25428, Inwood, WV,77,49900,4800000,310000,280000,2022
25430, Kearneysville, WV,61,25000,1700000,420000,388500,2022
25434, Paw Paw, WV,32,10000,1200000,254500,225000,2022
25438, Ranson, WV,45,16000,3500000,269800,278000,2022
25442, Shenandoah Junction, WV,4,199000,525000,419900,495500,2022
25443, Shepherdstown, WV,50,75000,5200000,449500,410000,2022
25446, Summit Point, WV,7,369900,1500000,449000,0,2022
25504, Barboursville, WV,82,12000,1500000,209900,0,2022
25506, Branchland, WV,6,14900,125000,109900,0,2022
25508, Chapmanville, WV,35,27500,750000,190500,0,2022
25537, Lesage, WV,7,27900,399900,188000,0,2022
25541, Milton, WV,40,29900,1700000,245000,0,2022
25545, Ona, WV,30,14500,649000,254500,0,2022
25550, Point Pleasant, WV,52,6500,3900000,145900,0,2022
25560, Scott Depot, WV,71,1,1000000,292000,0,2022
25570, Wayne, WV,11,5000,299000,150000,0,2022
25601, Logan, WV,23,15000,1900000,82500,0,2022
25661, Williamson, WV,8,15000,399000,68000,0,2022
25670, Delbarton, WV,10,10000,225000,69500,0,2022
25701, Huntington, WV,132,2000,1500000,174900,0,2022
25702, Huntington, WV,32,4800,849900,120000,0,2022
25703, Huntington, WV,12,8500,1200000,84900,0,2022
25704, Huntington, WV,60,15000,399900,112000,0,2022
25705, Huntington, WV,106,1200,1800000,169900,0,2022
25801, Beckley, WV,146,5500,1400000,139900,0,2022
25813, Beaver, WV,32,20000,675000,259000,0,2022
25820, Camp Creek, WV,5,59500,700000,254500,0,2022
25823, Coal City, WV,2,129900,175000,159900,0,2022
25825, Cool Ridge, WV,5,34900,600000,153900,0,2022
25827, Crab Orchard, WV,16,12000,500000,124800,0,2022
25832, Daniels, WV,260,1,2800000,285000,0,2022
25840, Fayetteville, WV,27,11500,2500000,210000,0,2022
25843, Ghent, WV,10,79900,995000,295000,0,2022
25844, Glen Daniel, WV,2,17900,129000,319000,0,2022
25865, Lester, WV,5,5900,459000,68400,0,2022
25880, Mount Hope, WV,18,25000,1100000,144500,0,2022
25901, Oak Hill, WV,24,6000,324900,139900,0,2022
25917, Scarbro, WV,4,37000,89900,89900,0,2022
25918, Shady Spring, WV,14,20000,1300000,199900,0,2022
25951, Hinton, WV,32,49900,650000,160000,0,2022
25958, CharmcO, WV,3,41400,195000,159000,0,2022
25962, Rainelle, WV,22,10000,875000,85000,0,2022
25969, Jumping Branch, WV,6,7500,299900,214900,0,2022
25971, Lerona, WV,4,45000,399900,149000,0,2022
25976, Meadow Bridge, WV,8,70000,329800,130000,0,2022
25979, Pipestem, WV,15,32000,699000,239500,0,2022
25984, Rupert, WV,11,55000,350000,207000,0,2022
25985, Sandstone, WV,6,27000,999000,320000,0,2022
26003, Wheeling, WV,210,10000,2600000,149500,0,2022
26031, Benwood, WV,5,25000,147000,48900,0,2022
26034, Chester, WV,22,7500,355000,158000,106500,2022
26035, Colliers, WV,8,29900,699000,196500,0,2022
26037, Follansbee, WV,21,32000,425000,159900,127500,2022
26038, Glen Dale, WV,8,29900,399900,182000,0,2022
26040, McMechen, WV,7,11900,164900,27500,0,2022
26041, Moundsville, WV,52,19900,549000,157000,0,2022
